[2025-03-05 09:07:03.997] [INFO] Initializing DOOM.rb
[2025-03-05 09:07:03.997] [INFO] Game initialized successfully
[2025-03-05 09:07:03.998] [INFO] Starting game loop
[2025-03-05 09:07:04.332] [DEBUG] Player position: Vector[2.0, 2.0], direction: Vector[1.0, 0.0]
[2025-03-05 09:08:52.866] [DEBUG] Player position: Vector[-2.2377524530824555, 10.491107035136968], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:52.883] [DEBUG] Player position: Vector[-2.3026762779783847, 10.537849916529568], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:52.899] [DEBUG] Player position: Vector[-2.367600102874314, 10.584592797922168], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:52.915] [DEBUG] Player position: Vector[-2.4365816668262386, 10.634257109401807], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:52.932] [DEBUG] Player position: Vector[-2.5015054917221677, 10.680999990794406], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:52.949] [DEBUG] Player position: Vector[-2.5704870556740924, 10.730664302274045], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:52.965] [DEBUG] Player position: Vector[-2.639468619626017, 10.780328613753683], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:52.982] [DEBUG] Player position: Vector[-2.7043924445219463, 10.827071495146283], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:52.999] [DEBUG] Player position: Vector[-2.773374008473871, 10.876735806625922], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.015] [DEBUG] Player position: Vector[-2.8423555724257956, 10.92640011810556], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.032] [DEBUG] Player position: Vector[-2.907279397321725, 10.97314299949816], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.049] [DEBUG] Player position: Vector[-2.9762609612736495, 11.022807310977798], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.066] [DEBUG] Player position: Vector[-3.045242525225574, 11.072471622457437], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.082] [DEBUG] Player position: Vector[-3.1101663501215033, 11.119214503850037], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.099] [DEBUG] Player position: Vector[-3.179147914073428, 11.168878815329675], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.115] [DEBUG] Player position: Vector[-3.2481294780253527, 11.218543126809314], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.132] [DEBUG] Player position: Vector[-3.313053302921282, 11.265286008201914], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.148] [DEBUG] Player position: Vector[-3.377977127817211, 11.312028889594513], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.164] [DEBUG] Player position: Vector[-3.4469586917691357, 11.361693201074152], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.181] [DEBUG] Player position: Vector[-3.511882516665065, 11.408436082466752], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.198] [DEBUG] Player position: Vector[-3.5808640806169896, 11.45810039394639], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.214] [DEBUG] Player position: Vector[-3.6498456445689142, 11.507764705426029], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.231] [DEBUG] Player position: Vector[-3.7147694694648434, 11.554507586818628], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.248] [DEBUG] Player position: Vector[-3.783751033416768, 11.604171898298267], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.264] [DEBUG] Player position: Vector[-3.852732597368693, 11.653836209777905], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.282] [DEBUG] Player position: Vector[-3.9217141613206175, 11.703500521257544], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.298] [DEBUG] Player position: Vector[-3.990695725272542, 11.753164832737182], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.315] [DEBUG] Player position: Vector[-4.059677289224467, 11.80282914421682], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.333] [DEBUG] Player position: Vector[-4.128658853176392, 11.85249345569646], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.350] [DEBUG] Player position: Vector[-4.1976404171283175, 11.902157767176098], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.366] [DEBUG] Player position: Vector[-4.266621981080243, 11.951822078655736], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.382] [DEBUG] Player position: Vector[-4.327488066920176, 11.9956435299613], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.399] [DEBUG] Player position: Vector[-4.396469630872101, 12.045307841440938], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.415] [DEBUG] Player position: Vector[-4.465451194824026, 12.094972152920576], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.432] [DEBUG] Player position: Vector[-4.534432758775951, 12.144636464400214], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.450] [DEBUG] Player position: Vector[-4.607472061783872, 12.19722220596689], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.467] [DEBUG] Player position: Vector[-4.6723958866798005, 12.24396508735949], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.483] [DEBUG] Player position: Vector[-4.741377450631726, 12.293629398839128], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.500] [DEBUG] Player position: Vector[-4.806301275527654, 12.340372280231728], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.517] [DEBUG] Player position: Vector[-4.8752828394795795, 12.390036591711366], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.534] [DEBUG] Player position: Vector[-4.944264403431505, 12.439700903191005], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.551] [DEBUG] Player position: Vector[-5.01324596738343, 12.489365214670643], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.567] [DEBUG] Player position: Vector[-5.0781697922793585, 12.536108096063243], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.583] [DEBUG] Player position: Vector[-5.147151356231284, 12.585772407542882], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.600] [DEBUG] Player position: Vector[-5.212075181127212, 12.632515288935481], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.617] [DEBUG] Player position: Vector[-5.2810567450791375, 12.68217960041512], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.634] [DEBUG] Player position: Vector[-5.350038309031063, 12.731843911894758], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.651] [DEBUG] Player position: Vector[-5.419019872982988, 12.781508223374397], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.667] [DEBUG] Player position: Vector[-5.488001436934913, 12.831172534854035], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.684] [DEBUG] Player position: Vector[-5.556983000886838, 12.880836846333674], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.702] [DEBUG] Player position: Vector[-5.625964564838763, 12.930501157813312], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.719] [DEBUG] Player position: Vector[-5.694946128790688, 12.98016546929295], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.735] [DEBUG] Player position: Vector[-5.763927692742613, 13.02982978077259], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.753] [DEBUG] Player position: Vector[-5.832909256694538, 13.079494092252228], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.770] [DEBUG] Player position: Vector[-5.9018908206464635, 13.129158403731866], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.787] [DEBUG] Player position: Vector[-5.974930123654384, 13.181744145298541], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.803] [DEBUG] Player position: Vector[-6.039853948550313, 13.228487026691141], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.821] [DEBUG] Player position: Vector[-6.108835512502238, 13.27815133817078], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.837] [DEBUG] Player position: Vector[-6.177817076454163, 13.327815649650418], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.854] [DEBUG] Player position: Vector[-6.246798640406088, 13.377479961130057], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.872] [DEBUG] Player position: Vector[-6.315780204358013, 13.427144272609695], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.888] [DEBUG] Player position: Vector[-6.380704029253942, 13.473887154002295], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.904] [DEBUG] Player position: Vector[-6.449685593205867, 13.523551465481933], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.921] [DEBUG] Player position: Vector[-6.518667157157792, 13.573215776961572], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.938] [DEBUG] Player position: Vector[-6.587648721109717, 13.62288008844121], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.956] [DEBUG] Player position: Vector[-6.660688024117638, 13.675465830007886], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.972] [DEBUG] Player position: Vector[-6.725611849013567, 13.722208711400485], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:53.990] [DEBUG] Player position: Vector[-6.744929101485854, 13.840854586832048], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:54.005] [DEBUG] Player position: Vector[-6.763110044989182, 13.952521293120578], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:54.022] [DEBUG] Player position: Vector[-6.78242729746147, 14.07116716855214], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:54.039] [DEBUG] Player position: Vector[-6.801744549933757, 14.189813043983703], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:54.056] [DEBUG] Player position: Vector[-6.819925493437085, 14.301479750272232], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:54.072] [DEBUG] Player position: Vector[-6.839242745909373, 14.420125625703795], direction: Vector[0.8115478111991146, -0.5842860174075043]
[2025-03-05 09:08:54.089] [DEBUG] Player position: Vector[-6.8585599983816605, 14.538771501135358], direction: Vector[0.7807069511324453, -0.6248973167276987]
[2025-03-05 09:08:54.105] [DEBUG] Player position: Vector[-6.870245720962017, 14.644191821224869], direction: Vector[0.7518057291408935, -0.659384671971472]
[2025-03-05 09:08:54.122] [DEBUG] Player position: Vector[-6.878101510821418, 14.76414300531942], direction: Vector[0.7172141755330322, -0.6968528011097244]
[2025-03-05 09:08:54.139] [DEBUG] Player position: Vector[-6.879934034519517, 14.891409033217268], direction: Vector[0.6785569656238386, -0.7345477822465772]
[2025-03-05 09:08:54.156] [DEBUG] Player position: Vector[-6.875454769189697, 15.004457413046902], direction: Vector[0.6425306621511158, -0.7662599742878686]
[2025-03-05 09:08:54.172] [DEBUG] Player position: Vector[-6.864937777658073, 15.124204617144217], direction: Vector[0.6026329120949355, -0.7980185293963882]
[2025-03-05 09:08:54.189] [DEBUG] Player position: Vector[-6.849306928273958, 15.236256732463522], direction: Vector[0.5636486302348381, -0.82601466187616]
[2025-03-05 09:08:54.204] [DEBUG] Player position: Vector[-6.8283176457426515, 15.3474297958324], direction: Vector[0.5233659512516484, -0.8521080219493614]
[2025-03-05 09:08:54.221] [DEBUG] Player position: Vector[-6.800374569733346, 15.464345083554486], direction: Vector[0.4792467886083639, -0.8776801898234723]
[2025-03-05 09:08:54.239] [DEBUG] Player position: Vector[-6.764515563623987, 15.58646851161335], direction: Vector[0.43117651679866514, -0.9022675940990934]
[2025-03-05 09:08:54.256] [DEBUG] Player position: Vector[-6.726828277439953, 15.693144040485173], direction: Vector[0.38738768097713405, -0.9219169076587945]
[2025-03-05 09:08:54.272] [DEBUG] Player position: Vector[-6.681393293172012, 15.804434930519227], direction: Vector[0.33988660974551665, -0.9404664228539448]
[2025-03-05 09:08:54.289] [DEBUG] Player position: Vector[-6.630344009057795, 15.913264938290181], direction: Vector[0.2915016850421081, -0.9565703150409841]
[2025-03-05 09:08:54.306] [DEBUG] Player position: Vector[-6.573813175507891, 16.019351058297243], direction: Vector[0.24235872878061512, -0.9701867070743859]
[2025-03-05 09:08:54.322] [DEBUG] Player position: Vector[-6.5155869372443895, 16.116354693165643], direction: Vector[0.19552850360868157, -0.9806980189011018]
[2025-03-05 09:08:54.339] [DEBUG] Player position: Vector[-6.452773376020995, 16.210452814966427], direction: Vector[0.14824786725334413, -0.988950236288374]
[2025-03-05 09:08:54.355] [DEBUG] Player position: Vector[-6.385517186498193, 16.301428663249762], direction: Vector[0.10062573338693119, -0.9949243497775789]
[2025-03-05 09:08:54.372] [DEBUG] Player position: Vector[-6.309501804104988, 16.394550420318744], direction: Vector[0.04977574956881453, -0.9987604190970218]
[2025-03-05 09:08:54.388] [DEBUG] Player position: Vector[-6.228838107195091, 16.48367599465534], direction: Vector[-0.0012036729144509067, -0.9999992755854931]
[2025-03-05 09:08:54.404] [DEBUG] Player position: Vector[-6.1537478860575945, 16.558585664855666], direction: Vector[-0.0461872358512783, -0.9989328001644627]
[2025-03-05 09:08:54.420] [DEBUG] Player position: Vector[-6.0649126829962565, 16.639569037822287], direction: Vector[-0.0970506731438782, -0.9952794415852847]
[2025-03-05 09:08:54.438] [DEBUG] Player position: Vector[-5.972064623244278, 16.715918483139806], direction: Vector[-0.14766173634482999, -0.9890379222353539]
[2025-03-05 09:08:54.455] [DEBUG] Player position: Vector[-5.8754451522649624, 16.7874354589405], direction: Vector[-0.1978888146091089, -0.9802244727880435]
[2025-03-05 09:08:54.472] [DEBUG] Player position: Vector[-5.775305522836205, 16.85393398988571], direction: Vector[-0.1978888146091089, -0.9802244727880435]
[2025-03-05 09:08:54.489] [DEBUG] Player position: Vector[-5.669275326970461, 16.924344199121816], direction: Vector[-0.1978888146091089, -0.9802244727880435]
[2025-03-05 09:08:54.505] [DEBUG] Player position: Vector[-5.580916830415675, 16.983019373485234], direction: Vector[-0.1978888146091089, -0.9802244727880435]
[2025-03-05 09:08:54.521] [DEBUG] Player position: Vector[-5.480777200986918, 17.049517904430445], direction: Vector[-0.1978888146091089, -0.9802244727880435]
[2025-03-05 09:08:54.538] [DEBUG] Player position: Vector[-5.38063757155816, 17.116016435375656], direction: Vector[-0.1978888146091089, -0.9802244727880435]
[2025-03-05 09:08:54.556] [DEBUG] Player position: Vector[-5.2804979421294025, 17.182514966320866], direction: Vector[-0.1978888146091089, -0.9802244727880435]
[2025-03-05 09:08:54.572] [DEBUG] Player position: Vector[-5.186248879137631, 17.24510181897518], direction: Vector[-0.1978888146091089, -0.9802244727880435]
[2025-03-05 09:08:54.588] [DEBUG] Player position: Vector[-5.09199981614586, 17.307688671629492], direction: Vector[-0.1978888146091089, -0.9802244727880435]
